date,price,prev_position,new_position,position_change,trade_value_usd,trade_cost_usd,equity_before,daily_pnl,equity_after_trade,current_dd_pct,peak_equity,regime_trend,regime_volatility,regime_momentum,regime_mean_rev,regime_code,weighted_signal,BBSqueeze_signal,BBSqueeze_conf,BBSqueeze_reason,DonchianBreakout_signal,DonchianBreakout_conf,DonchianBreakout_reason,KeltnerBreakout_signal,KeltnerBreakout_conf,KeltnerBreakout_reason,Ichimoku_signal,Ichimoku_conf,Ichimoku_reason,ParabolicSAR_signal,ParabolicSAR_conf,ParabolicSAR_reason,TrendEnsemble_signal,TrendEnsemble_conf,TrendEnsemble_reason,RORO_signal,RORO_conf,RORO_reason,weight_changes,w_BBSqueeze,w_DonchianBreakout,w_KeltnerBreakout,w_Ichimoku,w_ParabolicSAR,w_TrendEnsemble,w_RORO
2022-01-25,336.52,0.0,-0.283,-0.283,94825.89,20.37,335220.08,0.0,335199.71,33.93,507376.45,STRONG_BEAR,HIGH,DECELERATING,OVERSOLD,SDH-S,-0.377,-1,0.67,"Breakout DOWN, momentum=-2.01",0,0.3,"Within channel, position=15.6%",-1,0.7,"Below Keltner lower=$347.71, ATR=$8.48",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$353.16",-1,0.6,"Downtrend, SAR=$369.86, EP=$325.83",-1,0.6,"Trend DOWN, avg_signal=-0.60, agreement=0.60",0,0.71,"RISK-OFF, score=5/7, vol=21.1%",DonchianBreakout: 21%->17% [BEAR]; Ichimoku: 8%->7% [BEAR]; RORO: 15%->25%; DD=33.9%: pos*0.5,0.224,0.18,0.135,0.072,0.036,0.09,0.264
2022-01-28,343.04,-0.283,0.0,0.283,94288.17,20.23,333319.18,-2984.2,333298.95,34.31,507376.45,STRONG_BEAR,HIGH,STEADY,NEUTRAL,SDH=N,-0.133,0,0.2,"No clear signal, momentum=-1.07",0,0.3,"Within channel, position=25.4%",0,0.3,"Within Keltner channel, EMA=$357.61",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$346.34",-1,0.6,"Downtrend, SAR=$356.21, EP=$325.83",-1,0.6,"Trend DOWN, avg_signal=-0.60, agreement=0.60",0,1.0,"RISK-OFF, score=7/7, vol=25.2%",DonchianBreakout: 21%->17% [BEAR]; Ichimoku: 8%->7% [BEAR]; RORO: 15%->25%; DD=34.3%: pos*0.5,0.224,0.18,0.135,0.072,0.036,0.09,0.264
2022-02-23,321.22,0.0,-0.421,-0.421,140476.55,30.28,333298.95,0.0,333268.67,34.31,507376.45,BEAR,HIGH,DECELERATING,OVERSOLD,DH-S,-0.562,-1,0.74,"Breakout DOWN, momentum=-2.21",-1,0.58,Break below 20d low=$326.03,-1,0.7,"Below Keltner lower=$323.86, ATR=$9.87",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$339.14",-1,0.6,"Downtrend, SAR=$355.89, EP=$320.91",-1,0.6,"Trend DOWN, avg_signal=-0.60, agreement=0.60",0,1.0,"RISK-OFF, score=7/7, vol=33.6%",DD=34.3%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-02-24,332.01,-0.421,0.0,0.421,138474.32,29.78,328548.4,-4720.26,328518.62,35.25,507376.45,BEAR,CRISIS,DECELERATING,NEUTRAL,DC-N,-0.158,0,0.2,"No clear signal, momentum=-1.10",0,0.3,"Within channel, position=27.8%",0,0.3,"Within Keltner channel, EMA=$342.50",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$330.72",-1,0.6,"Downtrend, SAR=$353.52, EP=$310.34",-1,0.6,"Trend DOWN, avg_signal=-0.60, agreement=0.60",0,1.0,"RISK-OFF, score=7/7, vol=35.9%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DD=35.2%: pos*0.5,0.199,0.199,0.119,0.08,0.04,0.08,0.284
2022-03-07,316.77,0.0,-0.299,-0.299,98379.99,21.23,328518.62,0.0,328497.39,35.25,507376.45,BEAR,HIGH,DECELERATING,OVERSOLD,DH-S,-0.399,-1,0.7,"Breakout DOWN, momentum=-2.10",0,0.3,"Within channel, position=13.6%",-1,0.7,"Below Keltner lower=$317.52, ATR=$9.63",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$325.83",1,0.6,"Uptrend, SAR=$315.98, EP=$341.33",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=32.1%",DD=35.3%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-03-09,326.65,-0.299,0.0,0.299,97448.6,20.98,325408.44,-3546.18,325387.46,35.86,507376.45,BEAR,HIGH,DECELERATING,NEUTRAL,DH-N,-0.158,0,0.2,"No clear signal, momentum=-0.79",0,0.3,"Within channel, position=34.5%",0,0.3,"Within Keltner channel, EMA=$333.97",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$326.65",-1,0.6,"Downtrend, SAR=$340.74, EP=$311.97",-1,0.6,"Trend DOWN, avg_signal=-0.60, agreement=0.60",0,1.0,"RISK-OFF, score=7/7, vol=34.8%",DD=35.9%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-03-11,316.32,0.0,-0.241,-0.241,78290.23,16.9,325387.46,0.0,325370.56,35.87,507376.45,BEAR,HIGH,STEADY,NEUTRAL,DH=N,-0.321,-1,0.54,"Breakout DOWN, momentum=-1.62",0,0.3,"Within channel, position=12.7%",0,0.3,"Within Keltner channel, EMA=$331.34",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$326.65",-1,0.6,"Downtrend, SAR=$339.60, EP=$311.97",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=33.5%",DD=35.9%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-03-14,310.25,-0.241,-0.345,-0.104,34147.53,7.83,326874.02,1503.45,326866.19,35.58,507376.45,BEAR,HIGH,DECELERATING,NEUTRAL,DH-N,-0.46,-1,0.64,"Breakout DOWN, momentum=-1.92",-1,0.5,Break below 20d low=$310.34,0,0.3,"Within Keltner channel, EMA=$329.33",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$325.44",-1,0.6,"Downtrend, SAR=$339.05, EP=$309.55",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=32.5%",DD=35.6%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-03-15,319.98,-0.345,0.0,0.345,111571.87,24.06,323328.23,-3537.96,323304.17,36.27,507376.45,BEAR,HIGH,DECELERATING,NEUTRAL,DH-N,-0.195,0,0.2,"No clear signal, momentum=-0.89",0,0.3,"Within channel, position=27.0%",0,0.3,"Within Keltner channel, EMA=$328.44",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$325.44",-1,0.6,"Downtrend, SAR=$337.87, EP=$309.55",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=34.8%",DD=36.3%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-03-22,348.5,0.0,0.191,0.191,61838.95,13.37,323304.17,0.0,323290.8,36.28,507376.45,BULL,CRISIS,ACCELERATING,NEUTRAL,BC+N,0.383,1,0.6,"Breakout UP, momentum=1.80",1,0.58,Break above 20d high=$344.13,0,0.3,"Within Keltner channel, EMA=$333.36",1,0.5,"Above cloud, price=$348.50",1,0.6,"Uptrend, SAR=$309.55, EP=$349.37",0,0.3,"No trend, avg_signal=0.20",1,0.3,"Cautious, score=3/7",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DD=36.3%: pos*0.5,0.199,0.199,0.119,0.08,0.04,0.08,0.284
2022-03-23,343.49,0.191,0.0,-0.191,61666.42,13.33,322402.13,-888.67,322388.8,36.46,507376.45,BULL,HIGH,ACCELERATING,NEUTRAL,BH+N,0.109,0,0.2,"No clear signal, momentum=1.19",0,0.3,"Within channel, position=85.2%",0,0.3,"Within Keltner channel, EMA=$334.32",0,0.2,"Inside cloud, range=$329.46-$345.02",1,0.6,"Uptrend, SAR=$310.34, EP=$349.37",0,0.3,"No trend, avg_signal=0.20",1,0.3,"Cautious, score=3/7",DD=36.5%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-03-24,351.13,0.0,0.281,0.281,90583.94,19.41,322388.8,0.0,322369.39,36.46,507376.45,BULL,HIGH,ACCELERATING,NEUTRAL,BH+N,0.375,1,0.55,"Breakout UP, momentum=1.66",1,0.53,Break above 20d high=$349.37,0,0.3,"Within Keltner channel, EMA=$335.92",1,0.5,"Above cloud, price=$351.13",1,0.6,"Uptrend, SAR=$311.12, EP=$351.18",0,0.3,"No trend, avg_signal=0.20",1,0.3,"Cautious, score=3/7",DD=36.5%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-03-25,350.84,0.281,0.0,-0.281,90557.25,19.4,322293.84,-75.55,322274.44,36.48,507376.45,BULL,HIGH,ACCELERATING,OVERBOUGHT,BH+O,0.151,0,0.2,"No clear signal, momentum=1.49",0,0.3,"Within channel, position=99.2%",0,0.3,"Within Keltner channel, EMA=$337.34",1,0.8,"Above cloud, TK cross bullish, Tenkan=$331.70",1,0.6,"Uptrend, SAR=$312.73, EP=$352.13",0,0.3,"No trend, avg_signal=0.20",1,0.3,"Cautious, score=3/7",DD=36.5%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-03-28,356.26,0.0,0.31,0.31,99891.81,21.38,322274.44,0.0,322253.06,36.48,507376.45,BULL,HIGH,STEADY,OVERBOUGHT,BH=O,0.413,1,0.57,"Breakout UP, momentum=1.71",1,0.56,Break above 20d high=$352.13,0,0.3,"Within Keltner channel, EMA=$339.15",1,0.8,"Above cloud, TK cross bullish, Tenkan=$338.29",1,0.6,"Uptrend, SAR=$318.11, EP=$356.36",0,0.3,"No trend, avg_signal=0.20",1,0.3,"Cautious, score=3/7",DD=36.5%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-03-29,362.4,0.31,0.487,0.177,57471.95,12.49,323972.09,1719.03,323959.6,36.15,507376.45,BULL,HIGH,ACCELERATING,OVERBOUGHT,BH+O,0.65,1,0.62,"Breakout UP, momentum=1.85",1,0.58,Break above 20d high=$356.36,1,0.7,"Above Keltner upper=$359.18, ATR=$8.91",1,0.8,"Above cloud, TK cross bullish, Tenkan=$345.83",1,0.6,"Uptrend, SAR=$319.33, EP=$363.02",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,0.71,"RISK-ON, score=2/7",DD=36.1%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-03-30,358.39,0.487,0.0,-0.487,157033.95,33.6,322215.65,-1743.94,322182.06,36.49,507376.45,BULL,HIGH,STEADY,OVERBOUGHT,BH=O,0.207,0,0.2,"No clear signal, momentum=1.43",0,0.3,"Within channel, position=91.3%",0,0.3,"Within Keltner channel, EMA=$342.98",1,0.8,"Above cloud, TK cross bullish, Tenkan=$348.03",1,0.6,"Uptrend, SAR=$319.33, EP=$363.02",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,0.3,"Cautious, score=3/7",DD=36.5%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-04-14,330.41,0.0,-0.228,-0.228,73337.65,15.78,322182.06,0.0,322166.28,36.5,507376.45,BEAR,HIGH,DECELERATING,NEUTRAL,DH-N,-0.304,-1,0.59,"Breakout DOWN, momentum=-1.76",0,0.3,"Within channel, position=5.1%",0,0.3,"Within Keltner channel, EMA=$341.86",-1,0.5,"Below cloud, price=$330.41",-1,0.6,"Downtrend, SAR=$357.65, EP=$330.03",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=26.8%",DD=36.5%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-04-18,330.67,-0.228,0.0,0.228,73321.24,15.77,322109.94,-56.33,322094.17,36.51,507376.45,BEAR,HIGH,DECELERATING,NEUTRAL,DH-N,-0.167,0,0.2,"No clear signal, momentum=-1.56",0,0.3,"Within channel, position=1.9%",0,0.3,"Within Keltner channel, EMA=$340.79",-1,0.5,"Below cloud, price=$330.67",-1,0.6,"Downtrend, SAR=$356.54, EP=$327.83",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=25.6%",DD=36.5%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-04-21,326.23,0.0,-0.29,-0.29,93270.84,20.08,322094.17,0.0,322074.09,36.52,507376.45,BEAR,HIGH,DECELERATING,NEUTRAL,DH-N,-0.386,-1,0.54,"Breakout DOWN, momentum=-1.61",-1,0.53,Break below 20d low=$327.83,0,0.3,"Within Keltner channel, EMA=$338.53",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$335.02",1,0.6,"Uptrend, SAR=$325.31, EP=$339.63",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=26.8%",DD=36.5%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-04-22,317.69,-0.29,-0.442,-0.153,49523.71,10.9,324516.32,2442.23,324505.41,36.04,507376.45,BEAR,HIGH,DECELERATING,OVERSOLD,DH-S,-0.59,-1,0.66,"Breakout DOWN, momentum=-1.97",-1,0.62,Break below 20d low=$325.31,-1,0.7,"Below Keltner lower=$320.91, ATR=$7.82",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$328.44",-1,0.6,"Downtrend, SAR=$339.63, EP=$317.26",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=26.4%",DD=36.0%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-04-25,321.77,-0.442,0.0,0.442,142676.07,30.75,322662.17,-1843.24,322631.42,36.41,507376.45,BEAR,HIGH,DECELERATING,OVERSOLD,DH-S,-0.195,0,0.2,"No clear signal, momentum=-1.46",0,0.3,"Within channel, position=9.9%",0,0.3,"Within Keltner channel, EMA=$335.14",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$327.21",-1,0.6,"Downtrend, SAR=$338.46, EP=$314.79",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=27.2%",DD=36.4%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-04-26,309.63,0.0,-0.434,-0.434,139980.92,30.26,322631.42,0.0,322601.16,36.41,507376.45,STRONG_BEAR,HIGH,DECELERATING,OVERSOLD,SDH-S,-0.578,-1,0.67,"Breakout DOWN, momentum=-2.00",-1,0.56,Break below 20d low=$314.79,-1,0.7,"Below Keltner lower=$316.34, ATR=$8.19",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$324.49",-1,0.6,"Downtrend, SAR=$337.04, EP=$309.35",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=28.6%",DonchianBreakout: 21%->17% [BEAR]; Ichimoku: 8%->7% [BEAR]; RORO: 15%->25%; DD=36.4%: pos*0.5,0.224,0.18,0.135,0.072,0.036,0.09,0.264
2022-04-27,309.26,-0.434,-0.366,0.068,22009.65,5.4,322768.89,167.73,322763.48,36.38,507376.45,STRONG_BEAR,HIGH,DECELERATING,OVERSOLD,SDH-S,-0.488,-1,0.6,"Breakout DOWN, momentum=-1.80",-1,0.5,Break below 20d low=$309.35,-1,0.7,"Below Keltner lower=$314.01, ATR=$8.23",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$323.58",-1,0.6,"Downtrend, SAR=$334.82, EP=$307.54",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=27.2%",DonchianBreakout: 21%->17% [BEAR]; Ichimoku: 8%->7% [BEAR]; RORO: 15%->25%; DD=36.4%: pos*0.5,0.224,0.18,0.135,0.072,0.036,0.09,0.264
2022-04-28,320.24,-0.366,0.0,0.366,116496.02,25.12,318571.56,-4191.93,318546.44,37.21,507376.45,BEAR,HIGH,ACCELERATING,NEUTRAL,DH+N,-0.169,0,0.2,"No clear signal, momentum=-0.98",0,0.3,"Within channel, position=23.2%",0,0.3,"Within Keltner channel, EMA=$329.50",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$323.58",-1,0.6,"Downtrend, SAR=$332.10, EP=$307.54",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=31.2%",DD=37.2%: pos*0.5,0.232,0.232,0.139,0.093,0.046,0.093,0.164
2022-04-29,305.83,0.0,-0.411,-0.411,130769.14,28.29,318546.44,0.0,318518.15,37.22,507376.45,STRONG_BEAR,HIGH,DECELERATING,NEUTRAL,SDH-N,-0.547,-1,0.58,"Breakout DOWN, momentum=-1.73",-1,0.52,Break below 20d low=$307.54,-1,0.7,"Below Keltner lower=$309.12, ATR=$9.06",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$322.41",-1,0.6,"Downtrend, SAR=$329.64, EP=$305.19",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=34.2%",DonchianBreakout: 21%->17% [BEAR]; Ichimoku: 8%->7% [BEAR]; RORO: 15%->25%; DD=37.2%: pos*0.5,0.224,0.18,0.135,0.072,0.036,0.09,0.264
2022-05-02,310.93,-0.411,0.0,0.411,129861.32,28.06,316335.05,-2183.1,316306.99,37.65,507376.45,STRONG_BEAR,CRISIS,ACCELERATING,NEUTRAL,SDC+N,-0.169,0,0.2,"No clear signal, momentum=-1.27",0,0.3,"Within channel, position=10.4%",0,0.3,"Within Keltner channel, EMA=$325.69",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$320.97",-1,0.6,"Downtrend, SAR=$326.71, EP=$302.31",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=35.2%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=37.7%: pos*0.5,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2022-05-06,301.92,0.0,-0.161,-0.161,50815.94,11.16,316306.99,0.0,316295.82,37.66,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.321,-1,0.54,"Breakout DOWN, momentum=-1.62",-1,0.5,Break below 20d low=$302.28,0,0.3,"Within Keltner channel, EMA=$320.37",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$310.17",-1,0.6,"Downtrend, SAR=$322.06, EP=$297.88",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=39.4%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=37.7%: pos*0.5,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2022-05-09,290.11,-0.161,-0.225,-0.065,20615.49,5.12,318284.03,1988.21,318278.91,37.27,507376.45,STRONG_BEAR,CRISIS,DECELERATING,OVERSOLD,SDC-S,-0.451,-1,0.73,"Breakout DOWN, momentum=-2.19",-1,0.6,Break below 20d low=$297.88,-1,0.7,"Below Keltner lower=$296.58, ATR=$10.46",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$305.59",-1,0.6,"Downtrend, SAR=$321.09, EP=$288.71",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=41.0%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=37.3%: pos*0.5,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2022-05-10,293.63,-0.225,0.0,0.225,71551.4,15.53,317407.25,-871.66,317391.72,37.44,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.222,0,0.2,"No clear signal, momentum=-1.68",0,0.3,"Within channel, position=9.7%",-1,0.7,"Below Keltner lower=$294.25, ATR=$10.49",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$305.59",-1,0.6,"Downtrend, SAR=$319.15, EP=$288.71",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=41.1%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=37.4%: pos*0.5,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2022-05-11,284.93,0.0,-0.214,-0.214,67835.45,14.76,317391.72,0.0,317376.96,37.44,507376.45,STRONG_BEAR,CRISIS,DECELERATING,NEUTRAL,SDC-N,-0.427,-1,0.65,"Breakout DOWN, momentum=-1.95",-1,0.54,Break below 20d low=$288.71,-1,0.7,"Below Keltner lower=$291.02, ATR=$10.66",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$303.26",-1,0.6,"Downtrend, SAR=$317.33, EP=$284.06",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=41.9%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=37.4%: pos*0.5,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2022-05-13,294.79,-0.214,0.0,0.214,67329.01,14.61,315022.2,-2515.11,315007.59,37.91,507376.45,STRONG_BEAR,CRISIS,ACCELERATING,NEUTRAL,SDC+N,-0.142,0,0.2,"No clear signal, momentum=-1.00",0,0.3,"Within channel, position=27.0%",0,0.3,"Within Keltner channel, EMA=$308.24",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$300.33",-1,0.6,"Downtrend, SAR=$311.02, EP=$278.19",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=43.4%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DonchianBreakout: 18%->14% [BEAR]; Ichimoku: 7%->6% [BEAR]; RORO: 25%->35%; DD=37.9%: pos*0.5,0.189,0.152,0.114,0.061,0.03,0.076,0.379
2022-06-13,268.89,0.0,-0.259,-0.259,81741.25,17.87,315007.59,0.0,314989.73,37.91,507376.45,BEAR,CRISIS,DECELERATING,OVERSOLD,DC-S,-0.519,-1,0.77,"Breakout DOWN, momentum=-2.30",-1,0.58,Break below 20d low=$273.57,-1,0.7,"Below Keltner lower=$275.53, ATR=$9.16",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$287.57",-1,0.6,"Downtrend, SAR=$307.11, EP=$268.03",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=38.9%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DD=37.9%: pos*0.5,0.199,0.199,0.119,0.08,0.04,0.08,0.284
2022-06-14,269.37,-0.259,0.0,0.259,81698.1,17.86,314841.31,-148.42,314823.45,37.95,507376.45,BEAR,CRISIS,DECELERATING,NEUTRAL,DC-N,-0.227,0,0.2,"No clear signal, momentum=-1.91",0,0.3,"Within channel, position=3.4%",-1,0.7,"Below Keltner lower=$273.18, ATR=$9.17",-1,0.5,"Below cloud, price=$269.37",-1,0.6,"Downtrend, SAR=$306.33, EP=$266.86",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=38.8%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DD=37.9%: pos*0.5,0.199,0.199,0.119,0.08,0.04,0.08,0.284
2022-06-16,264.96,0.0,-0.24,-0.24,75459.18,16.52,314823.45,0.0,314806.93,37.95,507376.45,BEAR,CRISIS,DECELERATING,NEUTRAL,DC-N,-0.479,-1,0.62,"Breakout DOWN, momentum=-1.87",-1,0.53,Break below 20d low=$266.86,-1,0.7,"Below Keltner lower=$269.32, ATR=$9.17",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$283.93",-1,0.6,"Downtrend, SAR=$301.28, EP=$262.90",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=37.5%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DD=38.0%: pos*0.5,0.199,0.199,0.119,0.08,0.04,0.08,0.284
2022-06-17,268.18,-0.24,0.0,0.24,75235.31,16.45,313889.44,-917.49,313872.99,38.13,507376.45,BEAR,CRISIS,STEADY,OVERSOLD,DC=S,-0.167,0,0.2,"No clear signal, momentum=-1.47",0,0.3,"Within channel, position=11.9%",0,0.3,"Within Keltner channel, EMA=$285.81",-1,0.8,"Below cloud, TK cross bearish, Tenkan=$283.62",-1,0.6,"Downtrend, SAR=$298.98, EP=$262.90",-1,1.0,"Trend DOWN, avg_signal=-1.00, agreement=1.00",0,1.0,"RISK-OFF, score=7/7, vol=37.9%",BBSqueeze: 25%->18%; DonchianBreakout: 25%->18%; KeltnerBreakout: 15%->10%; Ichimoku: 10%->7%; ParabolicSAR: 5%->3%; TrendEnsemble: 10%->7%; RORO: 10%->25% [CRISIS]; DD=38.1%: pos*0.5,0.199,0.199,0.119,0.08,0.04,0.08,0.284
